SalesID,SalePrice
4367338,42500
4367351,42500
4367352,59000
4367355,42500
4367356,59000
4367372,42000
4367373,42000
4367382,40000
4367383,40000
4367394,41000
4367398,41000
4367424,35000
4367426,35000
4367462,48000
4367463,72500
4367465,72500
4367467,48000
4367526,85000
4367527,85000
4367535,10000
4367539,10000
4367621,12500
4367623,12500
4367637,38000
4367639,38000
4368983,12500
4368984,12500
4369132,10000
4369208,8000
4369210,10000
4369297,10000
4369374,12000
4369376,15000
4369415,13500
4369439,15000
4369449,16500
4369535,10500
4369595,11500
4369597,12500
4369598,13000
4369600,13000
4369695,15000
4369699,15000
4369700,15000
4369705,14000
4369762,13000
4369767,22500
4369779,13000
4369783,12500
4369785,16000
4369786,14500
4369848,19500
4369849,28000
4369853,20000
4370090,6000
4370091,6000
4370140,5500
4370141,5500
4370152,7000
4370153,6000
4370190,5500
4370209,5000
4370249,5500
4370265,5000
4370351,6500
4370385,5500
4370448,8500
4370503,5500
4370562,10000
4370567,10000
4370596,6500
4370599,7500
4370621,12000
4370654,12000
4370667,12000
4370742,8000
4370743,7000
4370744,6500
4370747,6500
4370750,6500
4370775,6500
4370776,8000
4370784,8000
4370824,9500
4370837,9500
4370840,8000
4370913,10000
4370914,9000
4370979,8000
4371043,5000
4371076,6000
4371081,6000
4371097,6500
4371143,9000
4371152,8500
4371155,6500
4371176,9000
4371229,8500
4371295,8500
4371296,9500
4371334,13000
4371337,7500
4371342,8500
4371349,8000
4371368,9000
4371380,8500
4371381,7000
4371444,14000
4371525,12000
4371535,9500
4371536,9500
4371595,11500
4371596,8000
4371599,10000
4371623,10500
4371687,10000
4371691,15000
4371713,17000
4371716,9500
4371727,14500
4371728,9500
4371771,17500
4371776,8500
4371810,6000
4371931,10000
4371932,7500
4371937,7500
4371968,6500
4371971,7500
4371972,10000
4371981,9500
4372020,7000
4372023,7000
4372031,13000
4372107,11000
4372220,9000
4372263,10000
4372264,9000
4372309,14500
4372472,9000
4372474,13000
4372512,11500
4372517,15000
4372524,11000
4372557,10500
4372562,10500
4372673,5500
4372674,5500
4372680,17000
4372719,14000
4372721,14000
4372768,19000
4372823,14000
4372824,16000
4372836,12000
4373047,19500
4373091,17500
4373129,12500
4373134,15000
4373336,15500
4373340,11000
4373341,15500
4373439,11500
4373446,11000
4373448,12500
4373457,12500
4373459,18000
4373515,11500
4373830,10500
4373831,13000
4373832,12500
4373839,11500
4373849,17000
4374243,18500
4374245,16000
4374353,15000
4374359,18500
4374362,14500
4374363,16500
4374457,15000
4374459,15000
4374463,15000
4374473,16000
4374474,10500
4374484,18500
4374520,13000
4374521,13000
4374698,11000
4374699,10000
4374704,10000
4374719,12500
4374720,17500
4374815,12000
4374816,11000
4375182,7500
4375187,7500
4375205,26000
4375295,12000
4375307,15000
4375385,13000
4375386,11000
4375396,14000
4375419,19000
4375487,11000
4375493,12500
4375500,12500
4375501,11000
4375505,11000
4375507,14500
4375517,16000
4375519,14500
4375563,12500
4375565,13000
4375568,13500
4375572,11500
4375594,14500
4375760,19500
4375764,16000
4375770,14000
4375861,18500
4376310,6000
4376311,5000
4376314,5500
4376320,8000
4376324,6000
4376325,5500
4376343,7500
4376414,14000
4376542,10500
4376543,10500
4376557,11000
4376620,23000
4376651,17500
4376682,29000
4376686,20500
4377043,16000
4377046,14000
4377060,19500
4377095,18500
4377491,12500
4377492,12500
4377507,20000
4377642,12000
4377877,12000
4377878,12000
4379761,11000
4379771,11000
4379778,10000
4379863,24000
4379868,24000
4379874,22000
4379899,18000
4379902,13000
4379937,16000
4379948,24000
4379999,29000
4380002,29000
4380128,56000
4380129,56000
4380133,7000
4380162,15000
4380212,6500
4380213,6500
4380263,8500
4380287,9000
4380482,29000
4380658,15000
4380892,11000
4380910,11000
4381014,29000
4381016,29000
4381018,13000
4381063,87500
4381124,16000
4381186,13500
4381187,13500
4381190,22000
4381203,44000
4381234,21500
4381240,22000
4381611,37500
4381612,37500
4383180,20000
4383206,15000
4383234,15000
4383239,15000
4383276,22000
4383319,27000
4383368,20000
4383371,20000
4383395,17000
4383432,7000
4383433,7000
4383544,8000
4383578,10000
4383583,12000
4386627,35000
4386680,16000
4386722,14000
4386736,37500
4387031,16000
4387058,19000
4387064,24000
4388097,55000
4388098,55000
4388099,39000
4388195,10000
4388293,23000
4388294,23000
4388296,21000
4388297,21000
4388393,17500
4388395,17500
4388397,17500
4388467,25000
4388492,29000
4388538,20000
4388539,18000
4388546,21000
4388564,23000
4388565,21500
4388566,21000
4388568,19000
4388569,23000
4388624,24000
4388625,20000
4389226,5000
4390006,110000
4390019,97500
4390021,75000
4390034,75000
4390076,72000
4390077,72000
4390263,14000
4390360,20000
4390361,20000
4390366,14000
4390379,27500
4390944,13000
4390945,13000
4391032,32500
4391045,17000
4392579,18500
4392602,36000
4392607,29000
4392609,27000
4392658,42500
4392694,66000
4392715,80000
4392841,55000
4392857,90000
4392860,50000
4392870,45000
4392965,52500
4392969,57500
4392989,77500
4392993,67500
4393037,27000
4393038,29000
4393043,38000
4393101,62000
4393110,52500
4393125,67500
4393132,60000
4393178,107500
4393180,107500
4393204,71000
4393229,67500
4393231,67500
4393280,75000
4393285,66000
4393288,75000
4393305,85000
4393313,82500
4393327,62500
4393387,82500
4393399,87500
4393493,26000
4393494,38000
4393531,27500
4393538,27500
4393685,25000
4393738,90000
4393749,61000
4393785,54000
4393820,27000
4393821,54000
4393824,45000
4393827,48000
4393834,54000
4393847,50000
4393848,54000
4393850,54000
4393861,56000
4393918,72500
4393925,80000
4393926,72500
4393927,47500
4393929,75000
4393931,75000
4393952,20000
4393999,45000
4394016,87500
4394095,105000
4394115,85000
4394119,55000
4394133,30000
4394136,22500
4394137,30000
4394189,35000
4394194,37500
4394254,91000
4394304,27000
4394306,31000
4394331,69000
4394332,69000
4394386,90000
4394396,70000
4394436,30000
4394623,39000
4394637,21000
4394645,49000
4394684,67500
4394771,36000
4394773,20000
4394777,25000
4394779,36000
4394780,25000
4394789,27500
4394791,34000
4394792,20000
4394842,32500
4394845,40000
4394908,45000
4394910,60000
4394914,60000
4394919,30000
4394924,51000
4395001,39000
4395037,51000
4395040,51000
4395043,67500
4395044,67500
4395129,65000
4395133,52000
4395136,83000
4395142,51000
4395143,54000
4395161,64000
4395162,97500
4395164,97500
4395208,15000
4395233,10000
4395254,15000
4395292,62500
4395324,34000
4395327,34000
4395336,32500
4395340,32500
4395345,35000
4395506,105000
4395539,31000
4395561,65000
4395591,12000
4395598,20000
4395619,75000
4395620,75000
4395621,95000
4395653,85000
4395706,75000
4395714,75000
4395724,26000
4395786,30000
4395845,16000
4395846,16000
4395857,13500
4395872,14000
4395894,11000
4395928,11000
4395929,11000
4395980,21000
4396068,13500
4396069,13500
4398279,10500
4398398,10500
4398926,13000
4398972,7000
4398974,7000
4398984,14000
4403532,18500
4403533,18500
4403559,60000
4403570,57500
4403926,5000
4403938,13000
4404098,7000
4404101,6000
4404114,5500
4404123,6500
4404136,8500
4404139,5500
4404147,12000
4404163,5000
4404165,5000
4404168,7500
4404172,12000
4404174,6500
4407967,10500
4407968,9000
4407995,8000
4408049,11000
4408050,10500
4408210,10000
4408216,15500
4408219,10500
4408224,12000
4408225,10000
4408226,12500
4408227,16000
4408230,10000
4408251,9500
4408449,15000
4408450,13500
4408454,14000
4408455,13000
4408457,13000
4408458,17500
4408459,19000
4408479,14500
4408481,14000
4408484,14000
4408492,14000
4408496,11500
4408522,14000
4408599,17000
4408601,20000
4408614,17000
4408697,23000
4408827,30000
4408833,19000
4408842,30000
4408847,27500
4408857,19000
4408923,33000
4409243,10500
4409359,12000
4409607,16000
4409608,16000
4412388,8500
4412389,8500
4413387,22000
4413388,22000
4413484,27500
4414845,10000
4414902,11500
4414967,10000
4449186,46173.2
4512722,15500
6254460,7500
6254466,9000
6254470,8000
6254483,14000
6254484,14000
6254487,5500
6254489,6250
6254490,6500
6254494,9000
6254499,6000
6254503,13000
6254509,17000
6254515,9500
6254521,7500
6254522,7500
6254525,9500
6254530,10000
6254538,10100
6254542,11500
6254543,15250
6254547,18000
6254548,12000
6254549,12000
6254551,12500
6254552,12500
6254553,12500
6254554,10500
6254559,13000
6254561,12500
6254562,11250
6254582,20000
6254599,12500
6254610,9000
6254611,16500
6254612,15000
6254624,17500
6254625,14000
6254626,14000
6254627,13500
6254636,14300
6254637,19000
6254648,13000
6256242,23500
6256254,21000
6256262,10750
6256266,18000
6256282,11000
6256290,10800
6256300,9500
6256301,7750
6256303,8500
6256305,11000
6256309,16000
6256312,13000
6256315,13000
6256318,14000
6256319,12000
6256320,9000
6256321,7500
6256324,14200
6256345,15250
6256350,22000
6256352,12000
6256364,27200
6256369,12500
6256376,11000
6256379,13500
6256382,12000
6256383,10300
6256464,5500
6256476,32000
6256495,37000
6256525,12000
6256530,14000
6256532,16500
6256540,7800
6256603,7500
6256610,8000
6256636,13000
6256646,8500
6256666,9750
6256668,13900
6256677,9000
6256679,12000
6256689,10000
6256698,10500
6256705,8500
6256747,9500
6256762,24000
6256768,29200
6256780,23000
6256791,28000
6256795,28000
6256805,32000
6256810,27500
6256822,27000
6256830,45000
6256831,38000
6256841,45100
6256851,9500
6256957,11500
6256958,15000
6256959,30000
6256960,13200
6256961,25000
6256968,23000
6256976,27000
6256980,28600
6256981,16000
6256982,27000
6256983,18000
6256985,24000
6256986,25000
6256991,9750
6256993,15000
6256997,14000
6257001,17500
6257002,17000
6257005,27200
6257007,17000
6257011,15000
6257015,30000
6257019,36000
6257020,35000
6257024,31500
6257027,35000
6257028,59000
6257035,37000
6257038,45000
6257044,45000
6257046,70000
6257053,67000
6257054,51000
6257058,65000
6257060,45000
6257063,46500
6257068,50000
6257076,41000
6257080,62000
6257088,60000
6257089,44000
6257099,58000
6257100,72500
6257102,107500
6257110,52000
6257121,62500
6257140,40000
6257256,16000
6257257,14250
6257268,15000
6257273,15000
6257289,11000
6257309,41000
6257323,58100
6257325,73500
6257326,44000
6257334,87000
6257336,52500
6257404,16200
6257411,14900
6257412,16000
6257413,15000
6257443,6500
6257449,6500
6257453,10500
6257462,8500
6257480,5500
6257484,11000
6257495,8500
6257497,7000
6257507,9500
6257520,7000
6257521,8750
6257524,7200
6257535,9000
6257539,8250
6257542,9000
6257544,9000
6257547,8000
6257548,7000
6257555,11750
6257557,8250
6257564,11250
6257578,8500
6257580,7800
6257584,10000
6257586,10750
6257590,8500
6257593,16200
6257596,12500
6257597,12000
6257599,11200
6257603,9000
6257605,9000
6257615,8500
6257617,11100
6257619,6000
6257621,11250
6257623,10000
6257631,9200
6257635,10000
6257639,9250
6257643,6500
6257653,10000
6257654,8500
6257657,8300
6257664,9200
6257666,9500
6257668,9900
6257669,10100
6257671,11500
6257689,14500
6257691,9000
6257693,16000
6257705,10500
6257706,12500
6257707,14000
6257724,12800
6257734,20000
6257736,10500
6257737,10500
6257739,9500
6257740,9500
6257749,11100
6257750,8900
6257797,14500
6257798,15000
6257799,15000
6257800,11000
6257812,8500
6257817,12500
6257823,16000
6257824,13500
6257837,15300
6257854,25000
6257864,23000
6257872,13000
6257883,27000
6257884,16500
6257885,31000
6257897,18200
6257901,22500
6257903,32000
6257904,24000
6257908,24900
6257909,25000
6257910,34000
6257922,48000
6257932,30000
6257957,70000
6257960,50000
6257968,71000
6257969,39000
6257974,39000
6257980,43500
6257984,45000
6257987,57000
6257991,69000
6257995,49000
6258000,62500
6258001,71000
6258003,51000
6258005,57500
6258007,78000
6258012,45000
6258017,49000
6258020,75000
6258027,85000
6258035,65300
6258039,39000
6258040,23600
6258060,24000
6258062,51000
6258079,13750
6258081,27000
6258082,27500
6258085,13700
6258089,15000
6258096,12000
6258100,13000
6258101,11500
6258102,12000
6258117,12500
6258129,12000
6258132,11250
6258156,9000
6258157,13500
6258162,10000
6258165,13600
6258172,15000
6258181,12500
6258183,14000
6258186,8000
6258188,15500
6258189,15500
6258195,14000
6258199,13100
6258204,16500
6258216,18000
6258222,17500
6258223,11500
6258231,16000
6258233,17500
6258240,23000
6258244,16000
6258254,22000
6258258,16000
6258261,16500
6258262,15500
6258263,22000
6258271,22000
6258275,19000
6258284,25000
6258286,20000
6258288,11000
6258295,10250
6258297,9200
6258299,10000
6258303,12000
6258309,11000
6258311,10000
6258314,20300
6258316,15000
6258323,14100
6258331,20000
6258332,16000
6258333,16000
6258337,18250
6258344,26100
6258361,10000
6258362,20050
6258372,22000
6258377,18000
6258387,17000
6258391,19000
6258392,22000
6258394,17200
6258398,18000
6258399,21000
6258400,20000
6258401,16000
6258404,17500
6258408,21000
6258410,11000
6258411,18500
6258415,22000
6258416,18000
6258419,22500
6258421,21000
6258422,17000
6258426,21000
6258427,22000
6258428,21500
6258431,22000
6258434,20500
6258435,24000
6258439,20000
6258442,21000
6258446,20000
6258447,22500
6258450,23000
6258480,11500
6258481,12000
6258483,15500
6258491,17000
6258492,17000
6258494,22000
6258497,11500
6258499,20000
6258501,29000
6258510,24000
6258515,18000
6258519,12500
6258520,18000
6258525,24000
6258526,20000
6258527,20000
6258532,15000
6258535,23500
6258536,18000
6258543,28000
6258544,20000
6258546,28000
6258547,20000
6258553,22000
6258555,25000
6258557,25000
6258559,28000
6258563,23000
6258570,22000
6258573,21000
6258575,22500
6258576,22500
6258577,23000
6258591,24000
6258592,32500
6258597,29500
6258609,31000
6258611,22500
6258613,26800
6258614,15500
6258620,22500
6258623,22000
6258628,27000
6258629,27500
6258630,25000
6258632,29000
6258637,35000
6258643,29000
6258644,26000
6258645,29000
6258648,35000
6258651,17000
6258657,11000
6258694,23000
6258697,31000
6258698,14000
6258702,21000
6258705,22000
6258712,18500
6258713,19000
6258715,20000
6258716,24000
6258723,23000
6258731,24000
6258734,23000
6258735,23000
6258736,26750
6258742,26500
6258762,28000
6258764,26000
6258766,32000
6258767,27000
6258772,30000
6258781,27000
6258785,31000
6258790,33000
6258800,26000
6258806,17500
6258813,22000
6258828,24000
6258882,8500
6258883,10000
6258895,72500
6258899,26000
6258907,28000
6258916,27000
6258923,27300
6258926,28500
6258927,28000
6258928,30000
6258929,31000
6258932,29000
6258935,32000
6258937,31000
6258942,27500
6258944,32500
6258949,26000
6258951,28000
6258955,32500
6258960,32000
6258965,28000
6258971,28000
6258974,28000
6258979,27000
6258988,27000
6258991,28000
6258995,28000
6258996,27000
6259004,11000
6259006,32000
6259013,82500
6259019,28000
6259021,28000
6259022,30000
6259028,36500
6259029,24000
6259040,34000
6259041,27000
6259044,34900
6259045,28000
6259051,28000
6259052,31000
6259053,27000
6259059,30000
6259061,26000
6259062,27500
6259065,32000
6259073,30000
6259085,25000
6259091,26000
6259093,26000
6259095,27000
6259096,33500
6259113,28000
6259116,30000
6259117,27000
6259119,27000
6259120,27000
6259121,29000
6259127,29000
6259129,27000
6259134,29000
6259135,29000
6259137,27000
6259138,28000
6259139,30000
6259140,30000
6259141,29000
6259142,29000
6259143,30000
6259144,30000
6259145,29000
6259147,29000
6259149,31000
6259150,29000
6259152,29000
6259153,29000
6259154,29000
6259155,29000
6259156,29000
6259157,29000
6259158,29000
6259162,32000
6259163,32000
6259164,31000
6259167,28000
6259171,35000
6259173,29000
6259177,27500
6259179,30000
6259180,31000
6259181,30000
6259182,30000
6259183,29000
6259195,11000
6259218,9750
6259237,14000
6259241,15000
6259255,30000
6259256,32500
6259267,34000
6259273,30000
6259279,32000
6259283,32000
6259284,35000
6259304,37000
6259305,33000
6259306,32000
6259310,30000
6259313,32500
6259315,33000
6259317,32500
6259320,32000
6259340,15000
6259342,13500
6259348,14500
6259353,16500
6259354,17000
6259372,12500
6259390,7250
6259399,62500
6259400,15500
6259404,17500
6259406,100000
6259409,32500
6259414,30000
6259418,35000
6259419,35000
6259422,36700
6259423,32200
6259429,36000
6259432,34000
6259441,32000
6259500,16000
6259513,15500
6259514,15000
6259523,14500
6259528,18000
6259541,14500
6259552,37500
6259557,39000
6259580,127500
6259645,15000
6259646,15000
6259647,15000
6259648,17250
6259651,19500
6259655,50000
6259662,63000
6259667,10500
6259685,95000
6259700,17000
6259705,18000
6259709,23500
6259727,45000
6259736,8600
6259738,14000
6259740,8700
6259779,12000
6259806,31000
6259832,28000
6259838,24000
6259839,31000
6259840,31000
6259845,30000
6259854,23000
6259857,35000
6259863,29500
6259864,21000
6259865,32000
6259866,23000
6259885,18000
6259889,20000
6259896,27000
6259920,33500
6259936,9000
6259944,9750
6259945,13000
6259950,15500
6259951,11000
6259966,16600
6259967,20000
6259968,26000
6259970,18000
6259973,19000
6259977,14000
6259979,14000
6259988,15000
6260083,17000
6260086,8000
6260088,24000
6260090,22000
6260091,14000
6260092,10500
6260094,8500
6260095,11500
6260096,22000
6260171,41000
6260173,70000
6260174,67500
6260176,77500
6260178,95000
6260187,71000
6260188,62500
6260192,42500
6260196,97500
6260197,82500
6260200,55000
6260201,22000
6260205,63000
6260477,82500
6260481,75000
6260482,90000
6260493,16000
6260507,19500
6260512,37000
6260513,27000
6260517,27500
6260520,18000
6260521,24000
6260538,42000
6260539,37000
6260541,17500
6260561,32500
6260565,21000
6260622,52000
6260640,23000
6260642,9000
6260643,10000
6260684,20500
6260685,24000
6260688,21000
6260690,14000
6260691,21100
6260692,21000
6260693,17500
6260697,17500
6260700,20000
6260708,25000
6260713,24000
6260740,87500
6260759,100000
6260783,27500
6260791,42000
6260795,31000
6260800,27500
6260802,43000
6260804,45000
6260805,48000
6260806,85000
6260860,15000
6260861,16000
6260869,11500
6260870,22000
6260876,21000
6260880,12500
6260886,16500
6260888,16500
6260890,24000
6260894,62500
6260896,63000
6260900,87500
6260901,67500
6260903,73000
6260904,72500
6260905,87500
6260917,47000
6260920,87500
6260922,87500
6260924,80000
6260926,37000
6260928,23000
6260948,33500
6260949,34800
6260956,25500
6260957,22000
6260961,26500
6260962,27000
6260966,22000
6260967,23000
6260968,20000
6260969,17000
6260972,17500
6260974,25000
6260977,24000
6260986,22500
6260987,21500
6260989,29000
6260991,30000
6261000,20000
6261008,39000
6261011,32000
6261022,23000
6261040,19000
6261064,22000
6261075,27500
6261080,31000
6261086,60000
6261087,65000
6261092,47500
6261093,49000
6261095,40000
6261097,65000
6261103,35000
6261126,32000
6261132,30000
6261308,46000
6261312,35000
6261315,47500
6261316,52500
6261318,60000
6261319,57500
6261324,47500
6261461,14000
6261464,11000
6261465,11500
6261466,11100
6261556,8000
6261558,9000
6261564,9000
6261574,9100
6261594,10000
6261600,8000
6261637,23000
6261638,37500
6261652,23000
6261659,11000
6261767,20000
6261787,44000
6261791,42000
6261792,35000
6261818,110000
6261819,120000
6261831,37500
6261834,63000
6261835,50000
6261836,45500
6261839,31000
6261843,13000
6261857,15000
6261905,28000
6261907,34000
6261962,50000
6261969,29000
6261974,50000
6261983,63000
6261984,65000
6261985,65000
6261991,49000
6261994,70000
6261996,73000
6261997,37500
6262000,72000
6262003,47500
6262005,46500
6262007,42000
6262009,63500
6262018,16500
6262022,13500
6262023,57000
6262027,60000
6262030,77500
6262034,72500
6262041,83000
6262047,51000
6262055,87500
6262056,67500
6262066,50000
6262068,65000
6262069,60000
6262073,70000
6262075,92500
6262077,65000
6262080,60000
6262086,70000
6262087,60000
6262089,52000
6262090,74000
6262094,71000
6262100,72500
6262106,90000
6262109,65000
6262113,92500
6262116,75600
6262131,60000
6262137,41000
6262158,72500
6262166,37000
6262169,87500
6262170,39500
6262171,87500
6262172,87500
6262175,57500
6262177,50000
6262180,75000
6262187,21000
6262208,50000
6262209,70000
6262221,19000
6262224,21500
6262225,14500
6262230,79000
6262247,37500
6262248,26000
6262250,35000
6262268,110000
6262275,90000
6262280,77500
6262317,15000
6262318,16500
6262325,36000
6262326,16000
6262329,12000
6262333,18000
6262334,85000
6262342,97500
6262347,90000
6262351,90000
6262352,80000
6262353,85000
6262354,87500
6262356,92500
6262359,87500
6262363,100000
6262366,95000
6262371,100000
6262373,115000
6262378,105000
6262380,105000
6262384,104000
6262386,80000
6262387,85000
6262389,90000
6262390,97000
6262391,100000
6262395,98500
6262406,96500
6262409,87500
6262411,107500
6262412,104500
6262421,126000
6262422,95000
6262423,112000
6262427,122500
6262428,100000
6262431,125000
6262434,100000
6262435,120000
6262502,75000
6262513,37000
6262515,80000
6262574,22500
6262580,30000
6262581,41000
6262582,41000
6262584,50000
6262594,26500
6262610,9000
6262616,9400
6262622,17000
6262629,37500
6262631,75000
6262641,20500
6262643,35000
6262645,31000
6262652,44000
6262653,42500
6262655,29000
6262657,37500
6262659,24000
6262660,37000
6262662,35000
6262674,54000
6262692,13500
6262700,34000
6262719,26000
6262814,23600
6262818,33000
6262819,26100
6262822,30000
6262824,36000
6262827,20500
6262828,25000
6262830,37500
6262831,35000
6262832,35000
6262834,37000
6262835,32000
6262843,36000
6262844,32000
6262846,18000
6262871,18000
6262876,8300
6262888,25500
6262890,29000
6262893,26000
6262894,28000
6262900,19000
6262902,21000
6262904,11000
6262909,27000
6262912,24000
6262931,34000
6262936,37000
6262942,39000
6262943,35000
6262952,42500
6262960,115000
6262963,115000
6262973,31000
6262974,28000
6263015,82500
6263016,56000
6263035,49000
6263037,59000
6263038,47500
6263040,45000
6263047,49500
6263048,60000
6263049,55000
6263051,37500
6263052,60000
6263058,67500
6263059,73000
6263069,52000
6263072,80000
6263073,80000
6263074,68500
6263075,75000
6263082,65000
6263124,60000
6263125,40000
6263126,19500
6263127,18000
6263128,18500
6263129,18500
6263132,52500
6263143,50000
6263147,59000
6263149,24000
6263154,42500
6263172,12000
6263176,20500
6263230,90000
6263309,105000
6263321,100000
6263328,81000
6263331,75500
6263336,99000
6263338,90000
6263339,105000
6263343,24500
6263344,19500
6263385,38000
6263392,55000
6263402,40000
6263407,37000
6263413,95000
6263417,62000
6263422,48000
6263425,57000
6263426,32500
6263427,42000
6263432,67500
6263437,56000
6263444,31000
6263448,25000
6263454,67000
6263460,48000
6263465,46000
6263466,41000
6263468,41000
6263473,40000
6263482,86000
6263485,47000
6263489,20000
6263504,20000
6263505,8500
6263529,32500
6263533,31000
6263535,45100
6263541,70000
6263542,57000
6263547,42500
6263549,35000
6263550,57000
6263552,44000
6263554,49000
6263558,78000
6263560,49000
6263570,66000
6263574,90000
6263614,18500
6263619,14500
6263621,17000
6263625,16000
6263626,15000
6263629,18000
6263631,23000
6263632,18000
6263636,26000
6263638,14000
6263645,14000
6263648,15000
6263649,17500
6263651,15250
6263652,18000
6263653,18000
6263654,23500
6263662,14000
6263672,21000
6263690,44000
6263782,35000
6263788,10000
6263792,9500
6263793,12500
6263795,9000
6263797,16500
6263798,11000
6263800,14000
6263816,26000
6263819,29000
6263820,13000
6263822,19500
6263827,42000
6263837,10000
6263843,10000
6263900,9500
6263934,8500
6263945,14000
6263972,19000
6263976,90000
6263980,41000
6263981,53000
6263983,72000
6263992,9000
6263996,12000
6264002,11000
6264003,12750
6264009,14000
6264014,10000
6264059,35000
6264061,37500
6264066,35000
6264067,53000
6264069,45000
6264075,51000
6264112,50000
6264113,65000
6264115,40000
6264116,45000
6264117,13000
6264127,19000
6264136,50000
6264149,31000
6264150,33000
6264155,47000
6264164,30500
6264167,43000
6264177,47500
6264186,57500
6264190,50000
6264208,60000
6264213,39000
6264216,44000
6264218,65000
6264221,50000
6264225,50000
6264268,19000
6264271,59000
6264272,38000
6264274,27500
6264284,18400
6264292,85000
6264293,87500
6264302,44000
6264306,15400
6264311,13500
6264327,20500
6264328,25000
6264331,28250
6264334,26000
6264342,26000
6264351,8500
6264356,12250
6264380,64500
6264381,72500
6264386,41000
6264397,18000
6264400,41000
6264401,36000
6264402,43000
6264404,27000
6264406,31000
6264409,33000
6264426,42500
6264484,70000
6264486,46000
6264495,83500
6264498,35000
6264501,65500
6264514,68500
6264515,37500
6264517,57500
6264519,50700
6264531,47500
6264549,77500
6264551,77500
6264556,17000
6264558,17000
6264559,26000
6264573,34500
6264575,29000
6264577,33500
6264580,23000
6264581,28000
6264582,22500
6264585,22000
6264590,45000
6264600,73000
6264601,75000
6264603,90000
6264604,76000
6264605,85000
6264607,79000
6264608,70200
6264609,75000
6264613,82500
6264614,80000
6264617,102500
6264619,101000
6264622,80000
6264625,95000
6264626,82500
6264628,85000
6264634,100000
6264636,90000
6264637,80000
6264638,95000
6264640,103000
6264643,100000
6264645,87500
6264648,108500
6264653,109000
6264655,115000
6264658,100000
6264659,100000
6264660,13500
6264674,46500
6264686,55000
6264688,50000
6264690,39000
6264691,53000
6264694,41000
6264695,38000
6264697,47000
6264698,40000
6264703,47500
6264710,55000
6264712,54000
6264713,56000
6264716,8000
6264723,11500
6264735,10500
6264742,16000
6264743,13000
6264764,27000
6264766,27000
6264781,27500
6264782,32500
6264784,22500
6264787,25000
6264789,18500
6264790,19000
6264798,25000
6264800,18500
6264804,17000
6264806,19000
6264807,21000
6264808,21500
6264810,22500
6264812,26000
6264816,25000
6264818,28000
6264819,22500
6264820,18500
6264831,27000
6264833,16500
6264835,24300
6264838,25000
6264839,25000
6264842,19000
6264844,20000
6264848,25000
6264856,23000
6264859,18500
6264861,25000
6264862,24000
6264863,8500
6264875,15000
6264889,27000
6264895,22500
6264896,30000
6264914,22000
6264921,22500
6264923,20000
6264944,15000
6264947,24000
6264948,20000
6264952,16000
6264954,9700
6264978,50000
6264979,68500
6264984,50000
6264987,59000
6264989,50000
6264991,50000
6264992,50000
6264995,53500
6264996,40000
6264998,45000
6265005,42000
6265009,69000
6265011,70000
6265016,41000
6265017,43000
6265041,23000
6265044,45000
6265055,12900
6265078,17000
6265079,30000
6265081,20000
6265082,16000
6265100,20000
6265103,14000
6265104,96000
6265107,87500
6265112,135000
6265113,107500
6265130,16500
6265132,112500
6265161,53000
6265168,70000
6265171,26000
6265173,20000
6265176,17000
6265178,20000
6265182,18500
6265186,32000
6265188,22000
6265191,18500
6265192,29000
6265193,29000
6265194,23000
6265199,25000
6265210,8000
6265215,16000
6265216,18000
6265221,14000
6265276,26000
6265277,31000
6265298,62500
6265307,50250
6265312,72500
6265314,67500
6265316,56500
6265319,67500
6265326,10000
6265330,7000
6265331,8000
6265339,8750
6265350,14500
6265368,23000
6265370,18500
6265372,16250
6265377,37000
6265383,14000
6265411,31000
6265414,18500
6265466,9000
6265471,11000
6265495,65000
6265497,57500
6265511,65000
6265518,70000
6265520,45100
6265522,70000
6265525,81000
6265528,60000
6265533,72500
6265534,72500
6265535,62500
6265539,45000
6265541,77500
6265571,80000
6265574,63000
6265576,67500
6265581,95000
6265597,77500
6265645,35000
6265649,30000
6265650,27500
6265652,28000
6265653,22000
6265654,22000
6265656,19500
6265657,25400
6265659,35000
6265660,19000
6265663,18000
6265665,26000
6265666,24000
6265669,27600
6265677,8000
6265680,12000
6265682,9000
6265688,11000
6265690,7500
6265693,11500
6265696,7500
6265702,11500
6265704,11500
6265706,9000
6265710,7600
6265714,11500
6265715,12000
6265725,21000
6265730,22500
6265732,27500
6265736,25000
6265742,45000
6265743,51000
6265745,44000
6265746,52500
6265747,55000
6265751,52000
6265753,40000
6265758,46000
6265761,43500
6265769,56000
6265772,50000
6265773,52500
6265778,47500
6265794,17000
6265798,7000
6265799,8800
6265804,13000
6265806,13500
6265808,11500
6265809,10500
6265814,16000
6265816,14000
6265819,14500
6265822,16000
6265824,12500
6265830,13500
6265851,90000
6265854,62500
6265855,125000
6265982,21000
6265983,21000
6265992,13500
6265993,31000
6265998,19500
6266001,10000
6266002,16600
6266011,17500
6266015,46000
6266017,35000
6266031,50000
6266050,25000
6266052,25000
6266054,20000
6266063,20000
6266069,22500
6266072,25500
6266073,20000
6266074,30000
6266076,11500
6266087,22000
6266089,29000
6266091,19750
6266097,18500
6266101,20000
6266102,21500
6266106,16500
6266107,21000
6266145,39000
6266183,45000
6266189,35000
6266194,31000
6266199,31000
6266201,43000
6266206,65000
6266215,37500
6266216,55000
6266217,35000
6266221,55000
6266223,53000
